count,source,target
1,ChEMBL:1017,DOID:3532
1,ChEMBL:1017,DOID:3686
1,ChEMBL:1017,DOID:3726
1,ChEMBL:1017,DOID:3762
1,ChEMBL:1017,DOID:4020
1,ChEMBL:1017,DOID:417
1,ChEMBL:1017,DOID:4194
1,ChEMBL:1017,DOID:447
1,ChEMBL:1017,DOID:450
1,ChEMBL:1017,DOID:4738
1,ChEMBL:1017,DOID:480
1,ChEMBL:1017,DOID:533
1,ChEMBL:1017,DOID:534
1,ChEMBL:1017,DOID:536
1,ChEMBL:1017,DOID:5622
1,ChEMBL:1017,DOID:5691
1,ChEMBL:1017,DOID:5782
1,ChEMBL:1017,DOID:6024
1,ChEMBL:1017,DOID:620
1,ChEMBL:1017,DOID:64
1,ChEMBL:1017,DOID:6604
1,ChEMBL:1017,DOID:67
1,ChEMBL:1017,DOID:68
1,ChEMBL:1017,DOID:69
1,ChEMBL:1017,DOID:6989
1,ChEMBL:1017,DOID:7
1,ChEMBL:1017,DOID:70
1,ChEMBL:1017,DOID:716
1,ChEMBL:1017,DOID:7263
1,ChEMBL:1017,DOID:74
1,ChEMBL:1017,DOID:7498
1,ChEMBL:1017,DOID:75
1,ChEMBL:1017,DOID:77
1,ChEMBL:1017,DOID:789
1,ChEMBL:1017,DOID:8386
1,ChEMBL:1017,DOID:840
1,ChEMBL:1017,DOID:8444
1,ChEMBL:1017,DOID:8489
1,ChEMBL:1017,DOID:8609
1,ChEMBL:1017,DOID:906
2,ChEMBL:1017,DOID:9202
1,ChEMBL:1017,DOID:9267
2,ChEMBL:1017,DOID:9352
1,ChEMBL:1017,DOID:937
1,ChEMBL:1017,DOID:9385
1,ChEMBL:1017,DOID:9500
1,ChEMBL:1017,DOID:9720
1,ChEMBL:1017,DOID:9739
1,ChEMBL:1017,DOID:9836
1,ChEMBL:1017,DOID:9942
2,ChEMBL:1017,OMIM:125850
2,ChEMBL:1017,OMIM:125851
2,ChEMBL:1017,OMIM:125853
1,ChEMBL:1017,OMIM:135290
1,ChEMBL:1017,OMIM:137440
1,ChEMBL:1017,OMIM:143850
1,ChEMBL:1017,OMIM:182190
1,ChEMBL:1017,OMIM:191520
1,ChEMBL:1017,OMIM:201750
1,ChEMBL:1017,OMIM:207410
1,ChEMBL:1017,OMIM:213100
1,ChEMBL:1017,OMIM:213400
1,ChEMBL:1017,OMIM:223800
1,ChEMBL:1017,OMIM:224000
1,ChEMBL:1017,OMIM:236300
1,ChEMBL:1017,OMIM:256710
1,ChEMBL:1017,OMIM:269600
1,ChEMBL:1017,OMIM:300076
1,ChEMBL:1017,OMIM:300640
1,ChEMBL:1017,OMIM:301220
1,ChEMBL:1017,OMIM:600343
2,ChEMBL:1017,OMIM:600496
1,ChEMBL:1017,OMIM:601214
1,ChEMBL:1017,OMIM:601427
1,ChEMBL:1017,OMIM:601477
1,ChEMBL:1017,OMIM:603472
1,ChEMBL:1017,OMIM:604391
2,ChEMBL:1017,OMIM:606391
2,ChEMBL:1017,OMIM:606392
2,ChEMBL:1017,OMIM:606394
1,ChEMBL:1017,OMIM:606579
1,ChEMBL:1017,OMIM:607721
1,ChEMBL:1017,OMIM:609242
2,ChEMBL:1017,OMIM:609812
1,ChEMBL:1017,OMIM:610427
1,ChEMBL:1017,OMIM:610475
1,ChEMBL:1017,OMIM:610489
2,ChEMBL:1017,OMIM:610508
1,ChEMBL:1017,OMIM:610799
1,ChEMBL:1017,OMIM:610842
2,ChEMBL:1017,OMIM:612225
1,ChEMBL:1017,OMIM:613078
2,ChEMBL:1017,OMIM:613370
2,ChEMBL:1017,OMIM:613375
1,ChEMBL:1017,OMIM:613563
1,ChEMBL:1017,OMIM:613571
1,ChEMBL:1017,OMIM:614163
1,ChEMBL:1017,OMIM:614190
1,ChEMBL:1017,OMIM:615522
1,ChEMBL:1017,OMIM:615830
1,ChEMBL:1017,OMIM:615919
2,ChEMBL:1017,OMIM:616026
2,ChEMBL:1017,OMIM:616329
2,ChEMBL:1017,OMIM:616511
1,ChEMBL:1017,OMIM:617506
1,ChEMBL:103,DOID:11946
1,ChEMBL:103,DOID:12151
1,ChEMBL:1040,DOID:10763
1,ChEMBL:1040,DOID:11271
1,ChEMBL:1040,DOID:9653
1,ChEMBL:1040,OMIM:112410
1,ChEMBL:1040,OMIM:145500
1,ChEMBL:1040,OMIM:161900
1,ChEMBL:1040,OMIM:166990
1,ChEMBL:1040,OMIM:500005
1,ChEMBL:1040,OMIM:603918
1,ChEMBL:1040,OMIM:604329
1,ChEMBL:1040,OMIM:605115
1,ChEMBL:1040,OMIM:607329
1,ChEMBL:1040,OMIM:608622
1,ChEMBL:1040,OMIM:608742
1,ChEMBL:1040,OMIM:610261
1,ChEMBL:1040,OMIM:610262
1,ChEMBL:1040,OMIM:610948
1,ChEMBL:1040,OMIM:611014
2,ChEMBL:1042,DOID:0060343
2,ChEMBL:1042,DOID:0080077
2,ChEMBL:1042,DOID:0080078
1,ChEMBL:1042,DOID:10763
1,ChEMBL:1042,DOID:11271
2,ChEMBL:1042,DOID:11476
1,ChEMBL:1042,DOID:8893
1,ChEMBL:1042,DOID:8947
1,ChEMBL:1042,DOID:9653
1,ChEMBL:1042,OMIM:112410
1,ChEMBL:1042,OMIM:145500
1,ChEMBL:1042,OMIM:161900
2,ChEMBL:1042,OMIM:166710
1,ChEMBL:1042,OMIM:166990
1,ChEMBL:1042,OMIM:177900
2,ChEMBL:1042,OMIM:204730
2,ChEMBL:1042,OMIM:248010
2,ChEMBL:1042,OMIM:259750
1,ChEMBL:1042,OMIM:309480
1,ChEMBL:1042,OMIM:500005
2,ChEMBL:1042,OMIM:601220
1,ChEMBL:1042,OMIM:601454
1,ChEMBL:1042,OMIM:602723
1,ChEMBL:1042,OMIM:603918
1,ChEMBL:1042,OMIM:603935
1,ChEMBL:1042,OMIM:604316
1,ChEMBL:1042,OMIM:604329
1,ChEMBL:1042,OMIM:605115
1,ChEMBL:1042,OMIM:605364
1,ChEMBL:1042,OMIM:605606
1,ChEMBL:1042,OMIM:607329
1,ChEMBL:1042,OMIM:607857
1,ChEMBL:1042,OMIM:608622
1,ChEMBL:1042,OMIM:608742
1,ChEMBL:1042,OMIM:610227
1,ChEMBL:1042,OMIM:610261
1,ChEMBL:1042,OMIM:610262
1,ChEMBL:1042,OMIM:610707
1,ChEMBL:1042,OMIM:610948
1,ChEMBL:1042,OMIM:611014
2,ChEMBL:1042,OMIM:612286
2,ChEMBL:1042,OMIM:612287
1,ChEMBL:1042,OMIM:612410
1,ChEMBL:1042,OMIM:612599
1,ChEMBL:1042,OMIM:612950
1,ChEMBL:1042,OMIM:614070
1,ChEMBL:1042,OMIM:614204
1,ChEMBL:1042,OMIM:616106
2,ChEMBL:1043,DOID:0014667
2,ChEMBL:1043,DOID:0050010
2,ChEMBL:1043,DOID:0050013
2,ChEMBL:1043,DOID:0050032
2,ChEMBL:1043,DOID:0050117
2,ChEMBL:1043,DOID:0050139
2,ChEMBL:1043,DOID:0050155
2,ChEMBL:1043,DOID:0050177
2,ChEMBL:1043,DOID:0050226
2,ChEMBL:1043,DOID:0050257
2,ChEMBL:1043,DOID:0050258
2,ChEMBL:1043,DOID:0050309
2,ChEMBL:1043,DOID:0050337
2,ChEMBL:1043,DOID:0050363
2,ChEMBL:1043,DOID:0050403
2,ChEMBL:1043,DOID:0050501
2,ChEMBL:1043,DOID:0050517
2,ChEMBL:1043,DOID:0050539
2,ChEMBL:1043,DOID:0050583
2,ChEMBL:1043,DOID:0050730
2,ChEMBL:1043,DOID:0050735
2,ChEMBL:1043,DOID:0050736
2,ChEMBL:1043,DOID:0050737
2,ChEMBL:1043,DOID:0050738
2,ChEMBL:1043,DOID:0050824
2,ChEMBL:1043,DOID:0060001
2,ChEMBL:1043,DOID:0060035
2,ChEMBL:1043,DOID:0060044
2,ChEMBL:1043,DOID:0060056
2,ChEMBL:1043,DOID:0060129
2,ChEMBL:1043,DOID:0060161
2,ChEMBL:1043,DOID:0060166
2,ChEMBL:1043,DOID:0060651
2,ChEMBL:1043,DOID:0060878
2,ChEMBL:1043,DOID:0080006
2,ChEMBL:1043,DOID:0080009
2,ChEMBL:1043,DOID:0080010
2,ChEMBL:1043,DOID:0080012
2,ChEMBL:1043,DOID:0080208
2,ChEMBL:1043,DOID:0110152
2,ChEMBL:1043,DOID:0110155
2,ChEMBL:1043,DOID:0110197
2,ChEMBL:1043,DOID:0110198
2,ChEMBL:1043,DOID:0110199
2,ChEMBL:1043,DOID:0110200
2,ChEMBL:1043,DOID:0110203
2,ChEMBL:1043,DOID:0110204
2,ChEMBL:1043,DOID:0110205
2,ChEMBL:1043,DOID:0110206
2,ChEMBL:1043,DOID:0110208
2,ChEMBL:1043,DOID:0110211
2,ChEMBL:1043,DOID:0110212
2,ChEMBL:1043,DOID:0111167
2,ChEMBL:1043,DOID:1005
2,ChEMBL:1043,DOID:10123
2,ChEMBL:1043,DOID:1022
1,ChEMBL:1043,DOID:1024
2,ChEMBL:1043,DOID:10304
2,ChEMBL:1043,DOID:10332
2,ChEMBL:1043,DOID:1045
2,ChEMBL:1043,DOID:10481
2,ChEMBL:1043,DOID:10489
2,ChEMBL:1043,DOID:10501
2,ChEMBL:1043,DOID:10505
2,ChEMBL:1043,DOID:10521
2,ChEMBL:1043,DOID:10528
2,ChEMBL:1043,DOID:10545
2,ChEMBL:1043,DOID:10575
2,ChEMBL:1043,DOID:1058
2,ChEMBL:1043,DOID:10911
2,ChEMBL:1043,DOID:11107
2,ChEMBL:1043,DOID:11110
2,ChEMBL:1043,DOID:11158
2,ChEMBL:1043,DOID:11166
2,ChEMBL:1043,DOID:11701
2,ChEMBL:1043,DOID:11705
2,ChEMBL:1043,DOID:11870
2,ChEMBL:1043,DOID:11897
2,ChEMBL:1043,DOID:11977
2,ChEMBL:1043,DOID:12096
2,ChEMBL:1043,DOID:12205
2,ChEMBL:1043,DOID:12221
2,ChEMBL:1043,DOID:12226
2,ChEMBL:1043,DOID:12256
2,ChEMBL:1043,DOID:12379
2,ChEMBL:1043,DOID:1242
2,ChEMBL:1043,DOID:12424
2,ChEMBL:1043,DOID:1247
2,ChEMBL:1043,DOID:12651
2,ChEMBL:1043,DOID:12667
2,ChEMBL:1043,DOID:12702
2,ChEMBL:1043,DOID:1273
2,ChEMBL:1043,DOID:1279
2,ChEMBL:1043,DOID:12819
2,ChEMBL:1043,DOID:12859
2,ChEMBL:1043,DOID:12927
2,ChEMBL:1043,DOID:12983
2,ChEMBL:1043,DOID:1301
2,ChEMBL:1043,DOID:13364
2,ChEMBL:1043,DOID:13487
2,ChEMBL:1043,DOID:13693
2,ChEMBL:1043,DOID:13817
2,ChEMBL:1043,DOID:13839
2,ChEMBL:1043,DOID:13869
2,ChEMBL:1043,DOID:1393
2,ChEMBL:1043,DOID:14001
2,ChEMBL:1043,DOID:14190
2,ChEMBL:1043,DOID:1427
2,ChEMBL:1043,DOID:14365
2,ChEMBL:1043,DOID:14419
2,ChEMBL:1043,DOID:14433
2,ChEMBL:1043,DOID:14467
2,ChEMBL:1043,DOID:14566
2,ChEMBL:1043,DOID:150
2,ChEMBL:1043,DOID:1557
2,ChEMBL:1043,DOID:16
2,ChEMBL:1043,DOID:17
2,ChEMBL:1043,DOID:1741
2,ChEMBL:1043,DOID:1923
2,ChEMBL:1043,DOID:2108
2,ChEMBL:1043,DOID:2212
2,ChEMBL:1043,DOID:2277
2,ChEMBL:1043,DOID:2351
2,ChEMBL:1043,DOID:238
2,ChEMBL:1043,DOID:2485
2,ChEMBL:1043,DOID:2742
2,ChEMBL:1043,DOID:2755
2,ChEMBL:1043,DOID:2916
2,ChEMBL:1043,DOID:2937
2,ChEMBL:1043,DOID:2947
2,ChEMBL:1043,DOID:3
2,ChEMBL:1043,DOID:3159
2,ChEMBL:1043,DOID:323
2,ChEMBL:1043,DOID:3299
2,ChEMBL:1043,DOID:3342
2,ChEMBL:1043,DOID:344
2,ChEMBL:1043,DOID:3532
2,ChEMBL:1043,DOID:3686
2,ChEMBL:1043,DOID:3726
2,ChEMBL:1043,DOID:3762
2,ChEMBL:1043,DOID:4020
2,ChEMBL:1043,DOID:417
2,ChEMBL:1043,DOID:4194
1,ChEMBL:1043,DOID:4313
2,ChEMBL:1043,DOID:447
2,ChEMBL:1043,DOID:450
2,ChEMBL:1043,DOID:4738
2,ChEMBL:1043,DOID:480
2,ChEMBL:1043,DOID:533
2,ChEMBL:1043,DOID:534
2,ChEMBL:1043,DOID:536
2,ChEMBL:1043,DOID:5622
2,ChEMBL:1043,DOID:5691
2,ChEMBL:1043,DOID:5782
2,ChEMBL:1043,DOID:6024
2,ChEMBL:1043,DOID:620
2,ChEMBL:1043,DOID:64
2,ChEMBL:1043,DOID:6604
2,ChEMBL:1043,DOID:67
2,ChEMBL:1043,DOID:68
2,ChEMBL:1043,DOID:69
2,ChEMBL:1043,DOID:6989
2,ChEMBL:1043,DOID:7
2,ChEMBL:1043,DOID:70
2,ChEMBL:1043,DOID:716
2,ChEMBL:1043,DOID:7263
2,ChEMBL:1043,DOID:74
2,ChEMBL:1043,DOID:7498
2,ChEMBL:1043,DOID:75
2,ChEMBL:1043,DOID:77
2,ChEMBL:1043,DOID:789
2,ChEMBL:1043,DOID:8386
2,ChEMBL:1043,DOID:840
2,ChEMBL:1043,DOID:8444
2,ChEMBL:1043,DOID:8489
2,ChEMBL:1043,DOID:8609
2,ChEMBL:1043,DOID:906
4,ChEMBL:1043,DOID:9202
2,ChEMBL:1043,DOID:9267
2,ChEMBL:1043,DOID:937
2,ChEMBL:1043,DOID:9385
2,ChEMBL:1043,DOID:9500
2,ChEMBL:1043,DOID:9720
2,ChEMBL:1043,DOID:9739
2,ChEMBL:1043,DOID:9836
2,ChEMBL:1043,DOID:9942
2,ChEMBL:1043,OMIM:135290
2,ChEMBL:1043,OMIM:137440
2,ChEMBL:1043,OMIM:143850
2,ChEMBL:1043,OMIM:182190
2,ChEMBL:1043,OMIM:191520
2,ChEMBL:1043,OMIM:201750
2,ChEMBL:1043,OMIM:207410
2,ChEMBL:1043,OMIM:213100
2,ChEMBL:1043,OMIM:213400
2,ChEMBL:1043,OMIM:223800
2,ChEMBL:1043,OMIM:224000
2,ChEMBL:1043,OMIM:236300
1,ChEMBL:1043,OMIM:246300
2,ChEMBL:1043,OMIM:256710
2,ChEMBL:1043,OMIM:269600
2,ChEMBL:1043,OMIM:300076
2,ChEMBL:1043,OMIM:300640
2,ChEMBL:1043,OMIM:301220
2,ChEMBL:1043,OMIM:600343
2,ChEMBL:1043,OMIM:601214
2,ChEMBL:1043,OMIM:601427
2,ChEMBL:1043,OMIM:601477
2,ChEMBL:1043,OMIM:603472
2,ChEMBL:1043,OMIM:604391
2,ChEMBL:1043,OMIM:606579
1,ChEMBL:1043,OMIM:607572
2,ChEMBL:1043,OMIM:607721
2,ChEMBL:1043,OMIM:609242
1,ChEMBL:1043,OMIM:609888
2,ChEMBL:1043,OMIM:610427
2,ChEMBL:1043,OMIM:610475
2,ChEMBL:1043,OMIM:610489
2,ChEMBL:1043,OMIM:610799
2,ChEMBL:1043,OMIM:610842
1,ChEMBL:1043,OMIM:610988
2,ChEMBL:1043,OMIM:613078
1,ChEMBL:1043,OMIM:613223
1,ChEMBL:1043,OMIM:613407
2,ChEMBL:1043,OMIM:613563
2,ChEMBL:1043,OMIM:613571
2,ChEMBL:1043,OMIM:614163
2,ChEMBL:1043,OMIM:614190
2,ChEMBL:1043,OMIM:615522
2,ChEMBL:1043,OMIM:615830
2,ChEMBL:1043,OMIM:615919
2,ChEMBL:1043,OMIM:617506
1,ChEMBL:104,DOID:2272
1,ChEMBL:1055,DOID:10763
1,ChEMBL:1055,DOID:10825
1,ChEMBL:1055,DOID:10913
1,ChEMBL:1055,DOID:11271
1,ChEMBL:1055,DOID:9653
1,ChEMBL:1055,OMIM:112410
2,ChEMBL:1055,OMIM:145500
1,ChEMBL:1055,OMIM:161900
1,ChEMBL:1055,OMIM:166990
1,ChEMBL:1055,OMIM:500005
1,ChEMBL:1055,OMIM:603918
1,ChEMBL:1055,OMIM:604329
1,ChEMBL:1055,OMIM:605115
1,ChEMBL:1055,OMIM:607329
1,ChEMBL:1055,OMIM:608622
1,ChEMBL:1055,OMIM:608742
1,ChEMBL:1055,OMIM:610261
1,ChEMBL:1055,OMIM:610262
1,ChEMBL:1055,OMIM:610948
1,ChEMBL:1055,OMIM:611014
1,ChEMBL:1055,OMIM:617222
1,ChEMBL:1055,OMIM:617223
1,ChEMBL:105,DOID:3227
1,ChEMBL:105,OMIM:601427
1,ChEMBL:1064,DOID:0050524
1,ChEMBL:1064,DOID:0111099
1,ChEMBL:1064,DOID:0111100
1,ChEMBL:1064,DOID:0111101
1,ChEMBL:1064,DOID:0111102
1,ChEMBL:1064,DOID:0111103
1,ChEMBL:1064,DOID:0111104
1,ChEMBL:1064,DOID:0111105
1,ChEMBL:1064,DOID:0111106
1,ChEMBL:1064,DOID:0111107
1,ChEMBL:1064,DOID:0111108
1,ChEMBL:1064,DOID:0111109
1,ChEMBL:1064,DOID:0111110
1,ChEMBL:1064,DOID:0111111
1,ChEMBL:1064,DOID:10763
1,ChEMBL:1064,DOID:11271
1,ChEMBL:1064,DOID:12306
1,ChEMBL:1064,DOID:12323
12,ChEMBL:1064,DOID:13810
1,ChEMBL:1064,DOID:2841
1,ChEMBL:1064,DOID:8893
1,ChEMBL:1064,DOID:9352
1,ChEMBL:1064,DOID:9653
1,ChEMBL:1064,OMIM:112410
1,ChEMBL:1064,OMIM:125850
1,ChEMBL:1064,OMIM:125851
1,ChEMBL:1064,OMIM:125853
1,ChEMBL:1064,OMIM:145500
1,ChEMBL:1064,OMIM:150590
1,ChEMBL:1064,OMIM:161900
1,ChEMBL:1064,OMIM:166990
1,ChEMBL:1064,OMIM:177900
1,ChEMBL:1064,OMIM:193200
1,ChEMBL:1064,OMIM:208550
1,ChEMBL:1064,OMIM:208600
1,ChEMBL:1064,OMIM:221350
1,ChEMBL:1064,OMIM:277465
1,ChEMBL:1064,OMIM:309480
1,ChEMBL:1064,OMIM:500005
1,ChEMBL:1064,OMIM:600496
1,ChEMBL:1064,OMIM:600807
1,ChEMBL:1064,OMIM:601454
