source,target
ChEMBL:1201558,DOID:12972
ChEMBL:1201558,DOID:14258
ChEMBL:1201558,DOID:10265
ChEMBL:1201558,DOID:283
ChEMBL:1201558,DOID:10901
ChEMBL:1201558,DOID:285
ChEMBL:1201558,DOID:709
ChEMBL:1201558,DOID:12021
ChEMBL:1201558,DOID:12392
ChEMBL:1201558,OMIM:263300
ChEMBL:1201558,DOID:8997
ChEMBL:1201558,DOID:10780
ChEMBL:1201558,DOID:1781
ChEMBL:1201558,OMIM:148000
ChEMBL:1201558,DOID:8632
ChEMBL:1201558,DOID:6523
ChEMBL:1201558,OMIM:613099
ChEMBL:1201558,OMIM:155770
ChEMBL:1201558,DOID:0050928
ChEMBL:1201558,OMIM:155720
ChEMBL:1201558,OMIM:155700
ChEMBL:1201558,DOID:10040
ChEMBL:1201558,DOID:4364
ChEMBL:1201558,DOID:6524
ChEMBL:1201558,OMIM:608035
ChEMBL:1201558,DOID:6993
ChEMBL:1201558,DOID:14145
ChEMBL:1201558,DOID:10038
ChEMBL:1201558,OMIM:609048
ChEMBL:1201558,DOID:4356
ChEMBL:1201558,DOID:6438
ChEMBL:1201558,DOID:1909
ChEMBL:1201558,DOID:6994
ChEMBL:1201558,DOID:7335
ChEMBL:1201558,OMIM:613972
ChEMBL:1201558,OMIM:612263
ChEMBL:1201558,OMIM:615848
ChEMBL:1201558,OMIM:155600
ChEMBL:1201558,OMIM:606661
ChEMBL:1201558,OMIM:606660
ChEMBL:1201558,DOID:6525
ChEMBL:1201558,DOID:10048
ChEMBL:1201558,OMIM:615134
ChEMBL:1201558,DOID:0050929
ChEMBL:1201558,OMIM:155601
ChEMBL:1201558,OMIM:606719
ChEMBL:1201558,DOID:8197
ChEMBL:1201558,OMIM:155755
ChEMBL:1201558,DOID:8400
ChEMBL:1201558,OMIM:614456
ChEMBL:1201558,DOID:6367
ChEMBL:1201558,DOID:10045
ChEMBL:1201558,DOID:8704
ChEMBL:1201558,OMIM:150800
ChEMBL:1201558,DOID:4450
ChEMBL:1201558,OMIM:144700
ChEMBL:1201558,DOID:6361
ChEMBL:1201558,OMIM:300854
ChEMBL:1201558,DOID:4451
ChEMBL:1201558,OMIM:605074
ChEMBL:1201558,DOID:0050387
ChEMBL:1201558,DOID:6174
ChEMBL:1201558,DOID:4465
ChEMBL:1201558,DOID:2047
ChEMBL:1201558,DOID:3165
ChEMBL:1201558,DOID:2430
ChEMBL:1201558,DOID:5133
ChEMBL:1201558,DOID:2412
ChEMBL:1266,DOID:4730
ChEMBL:1266,DOID:0050127
ChEMBL:853,DOID:0050510
ChEMBL:853,DOID:7498
ChEMBL:853,DOID:524
ChEMBL:853,DOID:0050507
ChEMBL:853,DOID:13734
ChEMBL:853,DOID:6045
ChEMBL:853,DOID:635
ChEMBL:830,DOID:10112
ChEMBL:830,OMIM:117850
ChEMBL:830,DOID:420
ChEMBL:830,OMIM:134000
ChEMBL:830,DOID:11669
ChEMBL:830,OMIM:135400
ChEMBL:830,OMIM:605400
ChEMBL:830,OMIM:600457
ChEMBL:830,OMIM:307150
ChEMBL:830,OMIM:609943
ChEMBL:911,DOID:535
ChEMBL:911,DOID:9061
ChEMBL:746,DOID:11204
ChEMBL:746,OMIM:177100
ChEMBL:822,DOID:0050107
ChEMBL:822,DOID:0050098
ChEMBL:822,DOID:0050101
ChEMBL:822,DOID:0050100
ChEMBL:822,DOID:0050111
ChEMBL:822,DOID:0050104
ChEMBL:822,DOID:0050112
ChEMBL:822,DOID:0050099
ChEMBL:822,DOID:0050115
ChEMBL:822,DOID:0050108
ChEMBL:822,DOID:0050110
ChEMBL:822,DOID:0050103
ChEMBL:822,DOID:0050106
ChEMBL:822,DOID:4337
ChEMBL:822,DOID:0050113
ChEMBL:822,DOID:0050102
ChEMBL:822,DOID:12403
ChEMBL:822,DOID:13074
ChEMBL:822,DOID:0050275
ChEMBL:822,DOID:9060
ChEMBL:822,DOID:2058
ChEMBL:189,DOID:6000
ChEMBL:189,OMIM:119800
ChEMBL:189,DOID:0060828
ChEMBL:95,OMIM:615590
ChEMBL:95,OMIM:611154
ChEMBL:95,OMIM:606187
ChEMBL:95,OMIM:609636
ChEMBL:95,DOID:0110042
ChEMBL:95,DOID:0110051
ChEMBL:95,DOID:0110046
ChEMBL:95,DOID:0110045
ChEMBL:95,OMIM:608907
ChEMBL:95,DOID:10652
ChEMBL:95,DOID:0110050
ChEMBL:95,OMIM:607413
ChEMBL:95,DOID:0110040
ChEMBL:95,OMIM:611073
ChEMBL:95,DOID:0110039
ChEMBL:95,OMIM:605055
ChEMBL:95,OMIM:615711
ChEMBL:95,OMIM:300756
ChEMBL:95,OMIM:104300
ChEMBL:95,DOID:0110038
ChEMBL:95,OMIM:611155
ChEMBL:95,DOID:0110044
ChEMBL:95,OMIM:607116
ChEMBL:95,DOID:0110048
ChEMBL:95,DOID:0110049
ChEMBL:95,DOID:0110047
ChEMBL:95,OMIM:611152
ChEMBL:95,DOID:0110035
ChEMBL:95,OMIM:104310
ChEMBL:95,OMIM:502500
ChEMBL:95,OMIM:125320
ChEMBL:95,OMIM:607822
ChEMBL:95,OMIM:605526
ChEMBL:95,DOID:0110041
ChEMBL:95,OMIM:606889
ChEMBL:95,OMIM:615080
ChEMBL:95,OMIM:604154
ChEMBL:95,OMIM:609790
ChEMBL:95,DOID:0110036
ChEMBL:95,DOID:0110043
ChEMBL:1201563,DOID:2378
ChEMBL:1201563,OMIM:612595
ChEMBL:1201563,OMIM:223300
ChEMBL:1201563,OMIM:612596
ChEMBL:1201563,OMIM:126200
ChEMBL:1201563,DOID:2377
ChEMBL:1201563,OMIM:614810
ChEMBL:1201563,OMIM:612594
ChEMBL:637,OMIM:256800
ChEMBL:637,OMIM:114140
ChEMBL:637,OMIM:147530
ChEMBL:637,DOID:0060145
ChEMBL:637,OMIM:243000
ChEMBL:637,OMIM:147430
ChEMBL:637,OMIM:256870
ChEMBL:637,OMIM:612311
ChEMBL:637,OMIM:613003
ChEMBL:637,OMIM:608903
ChEMBL:637,OMIM:612312
ChEMBL:637,DOID:1094
ChEMBL:637,OMIM:608906
ChEMBL:637,OMIM:143465
ChEMBL:637,OMIM:617182
ChEMBL:637,OMIM:608904
ChEMBL:637,OMIM:608905
ChEMBL:637,OMIM:164230
ChEMBL:637,DOID:10933
ChEMBL:637,OMIM:615032
ChEMBL:637,OMIM:300425
ChEMBL:637,OMIM:606053
ChEMBL:637,OMIM:610838
ChEMBL:637,OMIM:605309
ChEMBL:637,OMIM:615091
ChEMBL:637,OMIM:300872
ChEMBL:637,OMIM:611016
ChEMBL:637,OMIM:300847
ChEMBL:637,OMIM:613410
ChEMBL:637,OMIM:300830
ChEMBL:637,OMIM:607373
ChEMBL:637,DOID:12849
ChEMBL:637,OMIM:209850
ChEMBL:637,OMIM:612100
ChEMBL:637,OMIM:608049
ChEMBL:637,OMIM:610836
ChEMBL:637,OMIM:300495
ChEMBL:637,OMIM:609378
ChEMBL:637,OMIM:613436
ChEMBL:637,OMIM:610908
ChEMBL:637,OMIM:611015
ChEMBL:637,OMIM:613670
ChEMBL:637,DOID:0060867
ChEMBL:637,OMIM:610676
ChEMBL:637,OMIM:300496
ChEMBL:637,DOID:8544
ChEMBL:1615438,DOID:11204
ChEMBL:2220442,OMIM:144600
ChEMBL:2220442,OMIM:238600
ChEMBL:2220442,OMIM:144300
ChEMBL:2220442,OMIM:617347
ChEMBL:2220442,DOID:1168
ChEMBL:2220442,OMIM:144650
ChEMBL:2220442,OMIM:615947
ChEMBL:2220442,OMIM:614480
ChEMBL:2220442,OMIM:145750
ChEMBL:2220442,OMIM:144010
ChEMBL:2220442,OMIM:603813
ChEMBL:2220442,OMIM:603776
ChEMBL:2220442,OMIM:500005
ChEMBL:2220442,OMIM:143890
ChEMBL:2220442,DOID:2487
ChEMBL:2220442,DOID:2487
ChEMBL:2220442,OMIM:144020
ChEMBL:2220442,DOID:0090105
ChEMBL:645,DOID:6000
ChEMBL:645,OMIM:119800
ChEMBL:645,DOID:0060828
ChEMBL:645,DOID:9653
ChEMBL:645,OMIM:604329
ChEMBL:645,OMIM:145500
ChEMBL:645,OMIM:112410
ChEMBL:645,OMIM:161900
ChEMBL:645,OMIM:500005
ChEMBL:645,OMIM:610948
ChEMBL:645,OMIM:610262
ChEMBL:645,OMIM:610261
ChEMBL:645,OMIM:166990
ChEMBL:645,OMIM:605115
ChEMBL:645,DOID:10763
ChEMBL:645,DOID:11271
ChEMBL:645,OMIM:608622
ChEMBL:645,OMIM:607329
ChEMBL:645,OMIM:608742
ChEMBL:645,OMIM:611014
ChEMBL:645,OMIM:603918
ChEMBL:645,DOID:5843
ChEMBL:645,OMIM:608557
ChEMBL:645,DOID:5848
ChEMBL:645,DOID:5844
ChEMBL:645,OMIM:608446
ChEMBL:1263,OMIM:607277
ChEMBL:1263,OMIM:208550
ChEMBL:1263,OMIM:611960
ChEMBL:1263,OMIM:609958
ChEMBL:1263,DOID:12323
ChEMBL:1263,OMIM:613207
ChEMBL:1263,OMIM:208600
ChEMBL:1263,OMIM:611064
ChEMBL:1263,OMIM:608584
ChEMBL:1263,OMIM:610906
ChEMBL:1263,OMIM:611403
ChEMBL:1263,OMIM:600807
ChEMBL:1263,DOID:2841
ChEMBL:814,OMIM:164230
ChEMBL:814,DOID:10933
ChEMBL:814,OMIM:607853
ChEMBL:814,DOID:594
ChEMBL:814,OMIM:167870
ChEMBL:814,OMIM:609985
ChEMBL:1431,DOID:0111105
ChEMBL:1431,OMIM:616511
ChEMBL:1431,OMIM:616329
ChEMBL:1431,OMIM:606394
ChEMBL:1431,OMIM:606392
ChEMBL:1431,DOID:0111110
ChEMBL:1431,DOID:0111104
ChEMBL:1431,OMIM:613375
ChEMBL:1431,DOID:0111106
ChEMBL:1431,OMIM:610508
ChEMBL:1431,OMIM:613370
ChEMBL:1431,DOID:0111108
ChEMBL:1431,OMIM:612225
ChEMBL:1431,DOID:0111109
ChEMBL:1431,DOID:0111101
ChEMBL:1431,DOID:0111107
ChEMBL:1431,DOID:0111099
ChEMBL:1431,OMIM:600496
ChEMBL:1431,DOID:0111103
ChEMBL:1431,DOID:0111102
ChEMBL:1431,OMIM:125853
ChEMBL:1431,OMIM:609812
ChEMBL:1431,DOID:0111100
ChEMBL:1431,OMIM:616026
ChEMBL:1431,OMIM:606391
ChEMBL:1431,DOID:9352
ChEMBL:1431,DOID:0111111
ChEMBL:1431,OMIM:125850
ChEMBL:1431,OMIM:125851
ChEMBL:1431,DOID:0050524
ChEMBL:553025,DOID:0060112
ChEMBL:553025,DOID:2394
ChEMBL:553025,DOID:8794
ChEMBL:553025,DOID:9033
ChEMBL:553025,DOID:8742
ChEMBL:553025,DOID:9084
ChEMBL:553025,DOID:0060330
ChEMBL:553025,DOID:8627
ChEMBL:553025,DOID:8939
ChEMBL:553025,DOID:8973
ChEMBL:553025,DOID:8837
ChEMBL:553025,OMIM:129400
ChEMBL:553025,DOID:8852
ChEMBL:553025,DOID:8871
ChEMBL:553025,OMIM:236000
ChEMBL:553025,DOID:9064
ChEMBL:553025,DOID:8959
ChEMBL:553025,DOID:8832
ChEMBL:553025,DOID:8653
ChEMBL:553025,DOID:9039
ChEMBL:553025,DOID:9025
ChEMBL:553025,DOID:9001
ChEMBL:553025,DOID:8903
ChEMBL:553025,DOID:8847
ChEMBL:553025,DOID:8978
ChEMBL:553025,DOID:8638
ChEMBL:553025,DOID:8964
ChEMBL:553025,DOID:8990
ChEMBL:553025,DOID:8854
ChEMBL:553025,DOID:9227
ChEMBL:553025,DOID:9078
ChEMBL:553025,DOID:8651
ChEMBL:553025,DOID:9079
ChEMBL:553025,DOID:8979
ChEMBL:553025,DOID:9157
ChEMBL:553025,DOID:9067
ChEMBL:553025,DOID:8918
ChEMBL:553025,DOID:9186
ChEMBL:553025,DOID:8567
ChEMBL:553025,DOID:8994
ChEMBL:553025,DOID:9121
ChEMBL:553025,DOID:9093
ChEMBL:553025,DOID:8654
ChEMBL:553025,DOID:8875
ChEMBL:553025,DOID:9225
ChEMBL:553025,DOID:8604
ChEMBL:553025,DOID:9041
ChEMBL:553025,OMIM:605027
ChEMBL:553025,DOID:8628
ChEMBL:553025,DOID:8754
ChEMBL:553025,DOID:8980
ChEMBL:553025,OMIM:400021
ChEMBL:553025,DOID:8701
ChEMBL:553025,OMIM:300221
ChEMBL:553025,DOID:8795
ChEMBL:553025,DOID:9092
ChEMBL:553025,DOID:8542
ChEMBL:553025,DOID:8642
ChEMBL:553025,DOID:9130
ChEMBL:553025,DOID:9142
ChEMBL:553025,DOID:8798
ChEMBL:553025,DOID:8751
ChEMBL:553025,DOID:9150
ChEMBL:553025,DOID:8667
ChEMBL:553025,DOID:8838
ChEMBL:553025,DOID:9124
ChEMBL:553025,DOID:8992
ChEMBL:553025,DOID:9216
ChEMBL:553025,DOID:8641
ChEMBL:553025,DOID:8276
ChEMBL:553025,DOID:9117
ChEMBL:553025,DOID:9052
ChEMBL:553025,DOID:8650
ChEMBL:553025,DOID:8543
ChEMBL:553025,DOID:8825
ChEMBL:553025,DOID:3908
ChEMBL:553025,DOID:4832
ChEMBL:553025,DOID:4832
ChEMBL:553025,DOID:1612
ChEMBL:218490,DOID:1067
ChEMBL:218490,DOID:0060680
ChEMBL:218490,DOID:9377
ChEMBL:218490,DOID:1066
ChEMBL:602,OMIM:219900
ChEMBL:602,OMIM:219800
ChEMBL:602,OMIM:219750
ChEMBL:602,DOID:1064
ChEMBL:1237044,OMIM:256800
ChEMBL:1237044,OMIM:114140
ChEMBL:1237044,OMIM:147530
ChEMBL:1237044,DOID:0060145
ChEMBL:1237044,OMIM:243000
ChEMBL:1237044,OMIM:147430
ChEMBL:1237044,OMIM:256870
ChEMBL:982,DOID:1579
ChEMBL:982,DOID:11091
ChEMBL:1165,DOID:9653
ChEMBL:1165,OMIM:604329
ChEMBL:1165,OMIM:145500
ChEMBL:1165,OMIM:112410
ChEMBL:1165,OMIM:161900
ChEMBL:1165,OMIM:500005
ChEMBL:1165,OMIM:610948
ChEMBL:1165,OMIM:610262
ChEMBL:1165,OMIM:610261
ChEMBL:1165,OMIM:166990
ChEMBL:1165,OMIM:605115
ChEMBL:1165,DOID:10763
ChEMBL:1165,DOID:11271
ChEMBL:1165,OMIM:608622
ChEMBL:1165,OMIM:607329
ChEMBL:1165,OMIM:608742
ChEMBL:1165,OMIM:611014
ChEMBL:1165,OMIM:603918
ChEMBL:1165,DOID:6000
ChEMBL:1165,OMIM:119800
ChEMBL:1165,DOID:0060828
ChEMBL:1165,DOID:2370
ChEMBL:1738,DOID:1612
ChEMBL:1000,OMIM:178995
ChEMBL:1000,DOID:1555
ChEMBL:1000,OMIM:191850
ChEMBL:1000,OMIM:191950
ChEMBL:533,OMIM:614050
ChEMBL:533,OMIM:611493
ChEMBL:533,OMIM:615378
ChEMBL:533,OMIM:611494
ChEMBL:533,OMIM:608988
ChEMBL:533,OMIM:617280
ChEMBL:533,DOID:0050650
ChEMBL:533,OMIM:612201
ChEMBL:533,OMIM:608583
ChEMBL:533,OMIM:613980
ChEMBL:533,OMIM:612240
ChEMBL:533,OMIM:615770
ChEMBL:533,OMIM:613055
ChEMBL:533,OMIM:614049
ChEMBL:533,OMIM:607554
ChEMBL:533,OMIM:615377
ChEMBL:533,OMIM:614022
ChEMBL:533,DOID:0060224
ChEMBL:1139,OMIM:613845
ChEMBL:1139,OMIM:615342
ChEMBL:1139,OMIM:265400
ChEMBL:1139,OMIM:608406
ChEMBL:1139,OMIM:612862
ChEMBL:1139,OMIM:615343
ChEMBL:1139,OMIM:178600
ChEMBL:1139,DOID:6432
ChEMBL:1139,OMIM:615344
ChEMBL:1139,OMIM:615371
ChEMBL:1139,DOID:11394
ChEMBL:1139,DOID:3326
ChEMBL:1139,OMIM:208060
ChEMBL:1139,DOID:2349
ChEMBL:1139,DOID:1936
ChEMBL:1139,OMIM:209010
ChEMBL:1139,DOID:341
ChEMBL:1139,DOID:0050830
ChEMBL:1139,DOID:418
ChEMBL:1139,DOID:1578
ChEMBL:1139,DOID:1580
ChEMBL:1201562,DOID:2378
ChEMBL:1201562,OMIM:612595
ChEMBL:1201562,OMIM:223300
ChEMBL:1201562,OMIM:612596
ChEMBL:1201562,OMIM:126200
ChEMBL:1201562,DOID:2377
ChEMBL:1201562,OMIM:614810
ChEMBL:1201562,OMIM:612594
ChEMBL:115,DOID:0050510
ChEMBL:115,DOID:7498
ChEMBL:115,DOID:524
ChEMBL:115,DOID:0050507
ChEMBL:115,DOID:13734
ChEMBL:115,DOID:6045
ChEMBL:115,DOID:635
ChEMBL:481,DOID:1984
ChEMBL:481,OMIM:613067
ChEMBL:481,OMIM:109543
ChEMBL:481,DOID:710
ChEMBL:481,DOID:12965
ChEMBL:481,DOID:1240
ChEMBL:481,OMIM:608232
ChEMBL:481,DOID:9953
ChEMBL:481,OMIM:612558
ChEMBL:481,OMIM:612559
ChEMBL:481,OMIM:609630
ChEMBL:481,OMIM:223350
ChEMBL:481,OMIM:615545
ChEMBL:481,DOID:9954
ChEMBL:481,OMIM:151400
ChEMBL:481,OMIM:612557
ChEMBL:481,OMIM:308960
ChEMBL:481,DOID:7933
ChEMBL:481,OMIM:613065
ChEMBL:481,OMIM:246470
ChEMBL:481,OMIM:601626
ChEMBL:481,DOID:1036
ChEMBL:481,OMIM:151380
ChEMBL:481,DOID:8928
ChEMBL:481,DOID:8958
ChEMBL:481,DOID:5826
ChEMBL:481,DOID:6760
ChEMBL:481,DOID:9203
ChEMBL:481,DOID:8860
ChEMBL:481,DOID:8675
ChEMBL:481,DOID:6903
ChEMBL:481,OMIM:236000
ChEMBL:481,DOID:7936
ChEMBL:481,DOID:9143
ChEMBL:481,DOID:9010
ChEMBL:481,DOID:5600
ChEMBL:481,DOID:7972
ChEMBL:481,DOID:6802
ChEMBL:481,DOID:6547
ChEMBL:481,OMIM:247640
ChEMBL:481,DOID:9222
ChEMBL:481,DOID:8914
ChEMBL:481,DOID:5815
ChEMBL:481,DOID:8583
ChEMBL:481,DOID:5599
ChEMBL:481,DOID:8587
ChEMBL:481,DOID:7061
ChEMBL:481,DOID:8836
ChEMBL:481,OMIM:605027
ChEMBL:481,DOID:9054
ChEMBL:481,OMIM:400021
ChEMBL:481,OMIM:300221
ChEMBL:481,DOID:8716
ChEMBL:481,DOID:6954
ChEMBL:481,DOID:8758
ChEMBL:481,DOID:8674
ChEMBL:481,DOID:9037
ChEMBL:481,DOID:1356
ChEMBL:481,DOID:0050743
ChEMBL:481,OMIM:137245
ChEMBL:481,DOID:8766
ChEMBL:481,DOID:0060058
ChEMBL:481,DOID:14139
ChEMBL:481,DOID:8974
ChEMBL:481,DOID:1612
ChEMBL:481,DOID:10534
ChEMBL:481,DOID:235
ChEMBL:481,DOID:7401
ChEMBL:481,DOID:8145
ChEMBL:481,DOID:6578
ChEMBL:481,DOID:6308
ChEMBL:481,DOID:10367
ChEMBL:481,DOID:14492
ChEMBL:481,DOID:6488
ChEMBL:481,DOID:6329
ChEMBL:481,DOID:12254
ChEMBL:481,DOID:10145
ChEMBL:481,DOID:13975
ChEMBL:481,DOID:10012
ChEMBL:481,DOID:927
ChEMBL:481,DOID:4077
ChEMBL:481,DOID:1991
ChEMBL:481,DOID:2873
ChEMBL:481,DOID:6080
ChEMBL:481,DOID:14182
ChEMBL:481,DOID:7526
ChEMBL:481,DOID:8146
ChEMBL:481,DOID:4496
ChEMBL:481,DOID:13213
ChEMBL:481,DOID:1543
ChEMBL:481,DOID:14163
ChEMBL:481,DOID:12189
ChEMBL:481,DOID:735
ChEMBL:481,DOID:11810
ChEMBL:481,DOID:7158
ChEMBL:481,DOID:8005
ChEMBL:481,DOID:2022
ChEMBL:481,DOID:3908
ChEMBL:481,DOID:4832
ChEMBL:481,DOID:4832
ChEMBL:481,DOID:1793
ChEMBL:888,DOID:3587
ChEMBL:84,DOID:7141
ChEMBL:84,DOID:5411
ChEMBL:84,DOID:5414
ChEMBL:84,DOID:5409
ChEMBL:84,OMIM:182280
ChEMBL:84,DOID:0050685
ChEMBL:84,DOID:7132
ChEMBL:84,DOID:7136
ChEMBL:84,DOID:0050875
ChEMBL:84,DOID:0050875
ChEMBL:84,DOID:6740
ChEMBL:84,DOID:5421
ChEMBL:84,DOID:6727
ChEMBL:84,DOID:7133
ChEMBL:84,DOID:0060112
ChEMBL:84,DOID:2394
ChEMBL:84,DOID:3908
ChEMBL:84,DOID:4832
ChEMBL:84,DOID:4832
ChEMBL:1005,OMIM:256800
ChEMBL:1005,OMIM:114140
ChEMBL:1005,OMIM:147530
ChEMBL:1005,DOID:0060145
ChEMBL:1005,OMIM:243000
ChEMBL:1005,OMIM:147430
ChEMBL:1005,OMIM:256870
ChEMBL:1487,OMIM:144010
ChEMBL:1487,OMIM:603813
ChEMBL:1487,OMIM:603776
ChEMBL:1487,OMIM:500005
ChEMBL:1487,OMIM:143890
ChEMBL:1487,DOID:2487
ChEMBL:1487,DOID:2487
ChEMBL:1487,OMIM:144020
ChEMBL:1487,DOID:0090105
ChEMBL:1487,OMIM:614480
ChEMBL:1487,OMIM:145750
ChEMBL:1487,OMIM:144600
ChEMBL:1487,OMIM:238600
ChEMBL:1487,OMIM:144300
ChEMBL:1487,OMIM:617347
ChEMBL:1487,DOID:1168
ChEMBL:1487,OMIM:144650
ChEMBL:1487,OMIM:615947
ChEMBL:639,DOID:11204
ChEMBL:639,DOID:4730
ChEMBL:844,DOID:1067
ChEMBL:844,DOID:0060680
ChEMBL:844,DOID:9377
ChEMBL:844,DOID:1066
ChEMBL:502,OMIM:615590
ChEMBL:502,OMIM:611154
ChEMBL:502,OMIM:606187
ChEMBL:502,OMIM:609636
ChEMBL:502,DOID:0110042
ChEMBL:502,DOID:0110051
ChEMBL:502,DOID:0110046
ChEMBL:502,DOID:0110045
ChEMBL:502,OMIM:608907
ChEMBL:502,DOID:10652
ChEMBL:502,DOID:0110050
ChEMBL:502,OMIM:607413
ChEMBL:502,DOID:0110040
ChEMBL:502,OMIM:611073
ChEMBL:502,DOID:0110039
ChEMBL:502,OMIM:605055
ChEMBL:502,OMIM:615711
ChEMBL:502,OMIM:300756
ChEMBL:502,OMIM:104300
ChEMBL:502,DOID:0110038
ChEMBL:502,OMIM:611155
ChEMBL:502,DOID:0110044
ChEMBL:502,OMIM:607116
ChEMBL:502,DOID:0110048
ChEMBL:502,DOID:0110049
ChEMBL:502,DOID:0110047
ChEMBL:502,OMIM:611152
ChEMBL:502,DOID:0110035
ChEMBL:502,OMIM:104310
ChEMBL:502,OMIM:502500
ChEMBL:502,OMIM:125320
ChEMBL:502,OMIM:607822
ChEMBL:502,OMIM:605526
ChEMBL:502,DOID:0110041
ChEMBL:502,OMIM:606889
ChEMBL:502,OMIM:615080
ChEMBL:502,OMIM:604154
ChEMBL:502,OMIM:609790
ChEMBL:502,DOID:0110036
ChEMBL:502,DOID:0110043
ChEMBL:1757,DOID:0050400
ChEMBL:1757,DOID:1375
ChEMBL:1757,OMIM:603806
ChEMBL:1757,DOID:0050478
ChEMBL:186,DOID:2890
ChEMBL:186,OMIM:300835
ChEMBL:186,OMIM:607847
ChEMBL:186,DOID:0060551
ChEMBL:186,OMIM:257100
ChEMBL:186,OMIM:616022
ChEMBL:186,OMIM:617014
ChEMBL:186,OMIM:615285
ChEMBL:186,OMIM:613107
ChEMBL:186,OMIM:162700
ChEMBL:186,OMIM:300299
ChEMBL:186,OMIM:610738
ChEMBL:186,DOID:1227
ChEMBL:186,OMIM:616271
ChEMBL:186,OMIM:612541
ChEMBL:186,OMIM:258360
ChEMBL:186,DOID:0110003
ChEMBL:186,OMIM:202700
ChEMBL:186,OMIM:604173
ChEMBL:186,DOID:0050400
ChEMBL:186,DOID:1375
ChEMBL:186,OMIM:603806
ChEMBL:186,DOID:10529
ChEMBL:186,DOID:874
ChEMBL:186,DOID:0050478
ChEMBL:186,OMIM:611384
ChEMBL:186,OMIM:145590
ChEMBL:186,OMIM:260570
ChEMBL:186,DOID:11361
ChEMBL:186,OMIM:228400
ChEMBL:186,OMIM:608068
ChEMBL:186,DOID:0050484
ChEMBL:186,DOID:1042
ChEMBL:186,DOID:0050421
ChEMBL:186,DOID:2898
ChEMBL:186,DOID:11400
ChEMBL:186,DOID:98
ChEMBL:584,DOID:0050510
